symbol	compound	herb_name
MAOB	flavin adenine dinucleotide	Allium
MAOB	flavin adenine dinucleotide	Allium cepa
MAOB	flavin adenine dinucleotide	Allium ampeloprasum
MAOB	flavin adenine dinucleotide	Allium sativum
MAOB	flavin adenine dinucleotide	Allium schoenoprasum
MAOB	flavin adenine dinucleotide	Aloysia triphylla
MAOB	flavin adenine dinucleotide	Anacardium occidentale
MAOB	flavin adenine dinucleotide	Ananas comosus
MAOB	flavin adenine dinucleotide	Anethum graveolens
MAOB	flavin adenine dinucleotide	Annona reticulata
MAOB	flavin adenine dinucleotide	Apium graveolens
MAOB	flavin adenine dinucleotide	Arachis hypogaea
MAOB	flavin adenine dinucleotide	Arctium lappa
MAOB	flavin adenine dinucleotide	Armoracia rusticana
MAOB	flavin adenine dinucleotide	Artemisia dracunculus
MAOB	flavin adenine dinucleotide	Artemisia vulgaris
MAOB	flavin adenine dinucleotide	Asparagus officinalis
MAOB	flavin adenine dinucleotide	Avena sativa
MAOB	flavin adenine dinucleotide	Averrhoa carambola
MAOB	flavin adenine dinucleotide	Bertholletia excelsa
MAOB	flavin adenine dinucleotide	Beta vulgaris
MAOB	flavin adenine dinucleotide	Borago officinalis
MAOB	flavin adenine dinucleotide	Brassica juncea
MAOB	flavin adenine dinucleotide	Brassica napus
MAOB	flavin adenine dinucleotide	Brassica napus var. napus
MAOB	flavin adenine dinucleotide	Brassica oleracea
MAOB	flavin adenine dinucleotide	Brassica oleracea var. botrytis
MAOB	flavin adenine dinucleotide	Brassica oleracea var. gemmifera
MAOB	flavin adenine dinucleotide	Brassica oleracea var. gongylodes
MAOB	flavin adenine dinucleotide	Brassica oleracea var. italica
MAOB	flavin adenine dinucleotide	Brassica rapa
MAOB	flavin adenine dinucleotide	Brassica rapa subsp. rapa
MAOB	flavin adenine dinucleotide	Cajanus cajan
MAOB	flavin adenine dinucleotide	Camellia sinensis
MAOB	flavin adenine dinucleotide	Capparis spinosa
MAOB	flavin adenine dinucleotide	Capsicum annuum
MAOB	flavin adenine dinucleotide	Carica papaya
MAOB	flavin adenine dinucleotide	Carthamus tinctorius
MAOB	flavin adenine dinucleotide	Carum carvi
MAOB	flavin adenine dinucleotide	Carya illinoinensis
MAOB	flavin adenine dinucleotide	Castanea
MAOB	flavin adenine dinucleotide	Chamaemelum nobile
MAOB	flavin adenine dinucleotide	Cicer arietinum
MAOB	flavin adenine dinucleotide	Cichorium endivia
MAOB	flavin adenine dinucleotide	Cichorium intybus
MAOB	flavin adenine dinucleotide	Cinnamomum aromaticum
MAOB	flavin adenine dinucleotide	Cinnamomum verum
MAOB	flavin adenine dinucleotide	Citrullus lanatus
MAOB	flavin adenine dinucleotide	Citrus aurantiifolia
MAOB	flavin adenine dinucleotide	Citrus limon
MAOB	flavin adenine dinucleotide	Citrus maxima
MAOB	flavin adenine dinucleotide	Citrus reticulata
MAOB	flavin adenine dinucleotide	Citrus sinensis
MAOB	flavin adenine dinucleotide	Coriandrum sativum
MAOB	flavin adenine dinucleotide	Corylus avellana
MAOB	flavin adenine dinucleotide	Crocus sativus
MAOB	flavin adenine dinucleotide	Cucumis melo
MAOB	flavin adenine dinucleotide	Cucumis sativus
MAOB	flavin adenine dinucleotide	Cucurbita
MAOB	flavin adenine dinucleotide	Cuminum cyminum
MAOB	flavin adenine dinucleotide	Curcuma longa
MAOB	flavin adenine dinucleotide	Cydonia oblonga
MAOB	flavin adenine dinucleotide	Cymbopogon citratus
MAOB	flavin adenine dinucleotide	Cynara cardunculus var. scolymus
MAOB	flavin adenine dinucleotide	Daucus carota
MAOB	flavin adenine dinucleotide	Diospyros kaki
MAOB	flavin adenine dinucleotide	Elettaria cardamomum
MAOB	flavin adenine dinucleotide	Empetrum nigrum
MAOB	flavin adenine dinucleotide	Eriobotrya japonica
MAOB	flavin adenine dinucleotide	Eruca vesicaria subsp. sativa
MAOB	flavin adenine dinucleotide	Eugenia
MAOB	flavin adenine dinucleotide	Fagopyrum esculentum
MAOB	flavin adenine dinucleotide	Fagopyrum tataricum
MAOB	flavin adenine dinucleotide	Ficus carica
MAOB	flavin adenine dinucleotide	Foeniculum vulgare
MAOB	flavin adenine dinucleotide	Fragaria x ananassa
MAOB	flavin adenine dinucleotide	Gaylussacia baccata
MAOB	flavin adenine dinucleotide	Glycine max
MAOB	flavin adenine dinucleotide	Helianthus annuus
MAOB	flavin adenine dinucleotide	Hippophae rhamnoides
MAOB	flavin adenine dinucleotide	Hordeum vulgare
MAOB	flavin adenine dinucleotide	Hyssopus officinalis
MAOB	flavin adenine dinucleotide	Illicium verum
MAOB	flavin adenine dinucleotide	Ipomoea aquatica
MAOB	flavin adenine dinucleotide	Ipomoea batatas
MAOB	flavin adenine dinucleotide	Juglans nigra
MAOB	flavin adenine dinucleotide	Juglans regia
MAOB	flavin adenine dinucleotide	Lactuca sativa
MAOB	flavin adenine dinucleotide	Lathyrus sativus
MAOB	flavin adenine dinucleotide	Laurus nobilis
MAOB	flavin adenine dinucleotide	Lens culinaris
MAOB	flavin adenine dinucleotide	Lepidium sativum
MAOB	flavin adenine dinucleotide	Levisticum officinale
MAOB	flavin adenine dinucleotide	Linum usitatissimum
MAOB	flavin adenine dinucleotide	Lippia graveolens
MAOB	flavin adenine dinucleotide	Litchi chinensis
MAOB	flavin adenine dinucleotide	Lupinus
MAOB	flavin adenine dinucleotide	Malus pumila
MAOB	flavin adenine dinucleotide	Mangifera indica
MAOB	flavin adenine dinucleotide	Matricaria chamomilla var. recutita
MAOB	flavin adenine dinucleotide	Melissa officinalis
MAOB	flavin adenine dinucleotide	Mentha
MAOB	flavin adenine dinucleotide	Mentha aquatica
MAOB	flavin adenine dinucleotide	Mentha arvensis
MAOB	flavin adenine dinucleotide	Mentha spicata
MAOB	flavin adenine dinucleotide	Mentha x piperita
MAOB	flavin adenine dinucleotide	Mespilus germanica
MAOB	flavin adenine dinucleotide	Momordica charantia
MAOB	flavin adenine dinucleotide	Morus
MAOB	flavin adenine dinucleotide	Morus nigra
MAOB	flavin adenine dinucleotide	Myristica fragrans
MAOB	flavin adenine dinucleotide	Ocimum basilicum
MAOB	flavin adenine dinucleotide	Oenothera biennis
MAOB	flavin adenine dinucleotide	Olea europaea
MAOB	flavin adenine dinucleotide	Origanum majorana
MAOB	flavin adenine dinucleotide	Origanum onites
MAOB	flavin adenine dinucleotide	Origanum vulgare
MAOB	flavin adenine dinucleotide	Oryza sativa
MAOB	flavin adenine dinucleotide	Panicum miliaceum
MAOB	flavin adenine dinucleotide	Papaver
MAOB	flavin adenine dinucleotide	Passiflora edulis
MAOB	flavin adenine dinucleotide	Pastinaca sativa
MAOB	flavin adenine dinucleotide	Persea americana
MAOB	flavin adenine dinucleotide	Petroselinum crispum
MAOB	flavin adenine dinucleotide	Phaseolus coccineus
MAOB	flavin adenine dinucleotide	Phaseolus lunatus
MAOB	flavin adenine dinucleotide	Phaseolus vulgaris
MAOB	flavin adenine dinucleotide	Phoenix dactylifera
MAOB	flavin adenine dinucleotide	Aronia melanocarpa
MAOB	flavin adenine dinucleotide	Pimpinella anisum
MAOB	flavin adenine dinucleotide	Pinus
MAOB	flavin adenine dinucleotide	Piper nigrum
MAOB	flavin adenine dinucleotide	Pistacia vera
MAOB	flavin adenine dinucleotide	Pisum sativum
MAOB	flavin adenine dinucleotide	Portulaca oleracea
MAOB	flavin adenine dinucleotide	Prunus
MAOB	flavin adenine dinucleotide	Prunus armeniaca
MAOB	flavin adenine dinucleotide	Prunus avium
MAOB	flavin adenine dinucleotide	Prunus cerasus
MAOB	flavin adenine dinucleotide	Prunus domestica
MAOB	flavin adenine dinucleotide	Prunus dulcis
MAOB	flavin adenine dinucleotide	Prunus persica
MAOB	flavin adenine dinucleotide	Psidium guajava
MAOB	flavin adenine dinucleotide	Punica granatum
MAOB	flavin adenine dinucleotide	Pyrus communis
MAOB	flavin adenine dinucleotide	Raphanus sativus
MAOB	flavin adenine dinucleotide	Rheum rhabarbarum
MAOB	flavin adenine dinucleotide	Ribes nigrum
MAOB	flavin adenine dinucleotide	Ribes rubrum
MAOB	flavin adenine dinucleotide	Ribes uva-crispa
MAOB	flavin adenine dinucleotide	Salvia rosmarinus
MAOB	flavin adenine dinucleotide	Rubus
MAOB	flavin adenine dinucleotide	Rubus chamaemorus
MAOB	flavin adenine dinucleotide	Rubus idaeus
MAOB	flavin adenine dinucleotide	Rubus occidentalis
MAOB	flavin adenine dinucleotide	Rumex acetosa
MAOB	flavin adenine dinucleotide	Salvia officinalis
MAOB	flavin adenine dinucleotide	Sambucus nigra
MAOB	flavin adenine dinucleotide	Satureja hortensis
MAOB	flavin adenine dinucleotide	Satureja montana
MAOB	flavin adenine dinucleotide	Secale cereale
MAOB	flavin adenine dinucleotide	Sesamum indicum
MAOB	flavin adenine dinucleotide	Solanum lycopersicum
MAOB	flavin adenine dinucleotide	Solanum lycopersicum var. cerasiforme
MAOB	flavin adenine dinucleotide	Septoria lycopersici var. lycopersici
